,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
1856,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,,"There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.",
1857,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,,,,"��dred, badge room, India, Thanks."
1858,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,,,,
1859,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,,,"There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1860,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,,,"There are three bedrooms in their carats.
Okay.",
1861,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.",,"��dred, badge room, India, Thanks."
1862,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.",,
1863,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1864,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.",
1865,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.",,,"��dred, badge room, India, Thanks."
1866,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.",,,
1867,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.",,"There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1868,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,Thank you.,"There are three bad room in their carrots.
Okay.",,"There are three bedrooms in their carats.
Okay.",
1869,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,"There are three bedrooms in their carats.
Okay.",,"��dred, badge room, India, Thanks."
1870,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,"There are three bedrooms in their carats.
Okay.",,
1871,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,"There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1872,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,"There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.",
1873,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,,,"��dred, badge room, India, Thanks."
1874,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,,,
1875,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,,"There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1876,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.",,,"There are three bedrooms in their carats.
Okay.",
1877,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.",,"��dred, badge room, India, Thanks."
1878,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.",,
1879,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1880,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.","There are three bedrooms in their carats.
Okay.","There are three bedrooms in their carats.
Okay.",
1881,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.",,,"��dred, badge room, India, Thanks."
1882,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.",,,
1883,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.",,"There are three bedrooms in their carats.
Okay.","��dred, badge room, India, Thanks."
1884,t2,79_3,L1,low prob,There are 3 bedrooms in their carrot.,"There are three bedrooms in their car.
Okay.","There are three bad room in their carrots.
Okay.",,"There are three bedrooms in their carats.
Okay.",
1885,t2,70_2,L1,high prob,Cows eat a lot of grass.,Cows eat a lot of grass.,Cows eat a lot of grass.,Cows eat a lot of grass.,Cows eat a lot of grass.,cows eat a lot of grass.
1886,t2,6_3,L1,nonword,The scared Jurtle won't come out of its airplane.,The scared turtle won't come out of its airplane.,The scared turtle won't come out of his airplane.,The scared turtle won't come out of his airplane.,The scared turtle won't come out of its airplane.,The scared journal won't come out of his airplane.
1887,t2,62_3,L2,nonword,The lowboy is very good at riding his hat.,The Lao boy is very good at riding his head.,The Lao Boy is very good at writing his head.,The Lao boy is very good at riding his head.,The loud boy is very good at riding his head.,The loud voice very good at writing his head.
1888,t2,73_1,L2,high prob,Use the remote to change the channels on the tv.,Use the remote to change the channels on the TV.,Use the remote to change the channels on the TV.,Use the remote to change the channels on the TV.,Use the remote to change the channels on the TV.,Use the remote to change the channels on the TV.
1889,t2,50_2,L2,low prob,Soldiers shoot with their glasses.,Soldiers shoot with their glasses.,Sold your shoot with the glasses.,Soldiers shoot with their glasses.,Soldiers shoot with their glasses.,Soldier should lift their glasses.
1890,t2,42_3,L1,low prob,"To keep the sun out of my face, I wear a train.","To keep the sound out of my face, I wear a train.","To keep the sound out of my face, I wear a train.","To keep the sound out of my face, I wear a train.","To keep the sound out of my face, I wear a train.",To keep the sound out of my face I wear a train.
1891,t2,53_1,L1,high prob,The vampire can turn into a bat.,The vampire can turn into a bat.,The vampire can turn into a bat.,The vampire can turn into a bat.,The vampire can turn into a bed.,The vampire can turn into a bat.
1892,t2,96_1,R4P1,nonword,"In the oods lived a big, growly witch.",Thank you.,,,,
1893,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,I want to breathe in my dog.,I want to breathe in my dog.,
1894,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,I want to breathe in my dog.,I want to breathe in my dog.,I want to breathe in my dog.
1895,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,I want to breathe in my dog.,,
1896,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.
1897,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,,I want to breathe in my dog.,
1898,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,,I want to breathe in my dog.,I want to breathe in my dog.
1899,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,,,
1900,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,I want to rip in my dog.,,,I want to breathe in my dog.
1901,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.,I want to breathe in my dog.,
1902,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.,I want to breathe in my dog.,I want to breathe in my dog.
1903,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.,,
1904,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.,,I want to breathe in my dog.
1905,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,,I want to breathe in my dog.,
1906,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,,I want to breathe in my dog.,I want to breathe in my dog.
1907,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,,,
1908,t2,82_1,L2,nonword,I want to breep in my dog.,I want to breathe in my dog.,,,,I want to breathe in my dog.
1909,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,I want to breathe in my dog.,I want to breathe in my dog.,
1910,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,I want to breathe in my dog.,I want to breathe in my dog.,I want to breathe in my dog.
1911,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,I want to breathe in my dog.,,
1912,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,I want to breathe in my dog.,,I want to breathe in my dog.
1913,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,,I want to breathe in my dog.,
1914,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,,I want to breathe in my dog.,I want to breathe in my dog.
1915,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,,,
1916,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,I want to rip in my dog.,,,I want to breathe in my dog.
1917,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,I want to breathe in my dog.,I want to breathe in my dog.,
1918,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,I want to breathe in my dog.,I want to breathe in my dog.,I want to breathe in my dog.
1919,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,I want to breathe in my dog.,,
1920,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,I want to breathe in my dog.,,I want to breathe in my dog.
1921,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,,I want to breathe in my dog.,
1922,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,,I want to breathe in my dog.,I want to breathe in my dog.
1923,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,,,
1924,t2,82_1,L2,nonword,I want to breep in my dog.,Thank you.,,,,I want to breathe in my dog.
1925,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,,I pledge allegiance to the flag.,
1926,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,,I pledge allegiance to the flag.,I bleach alleges to the flag.
1927,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,,,
1928,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,,,I bleach alleges to the flag.
1929,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,I pledge allegiance to the flag.,I pledge allegiance to the flag.,
1930,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I bleach alleges to the flag.
1931,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,I pledge allegiance to the flag.,,
1932,t2,93_3,L2,high prob,I pledge allegiance to the flag.,I pledge allegiance to the flag.,I pleat a legus to the flag.,I pledge allegiance to the flag.,,I bleach alleges to the flag.
