participant_id,sentence_id,probability,unique_iterations,best_wer_across_iterations,best_iteration,best_model
t30,24_1,high prob,"['L2', 'L1']",0.0,L1,base
t30,24_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,25_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,25_3,low prob,"['L1', 'L2']",0.0,L1,base
t30,26_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,26_3,low prob,"['L1', 'L2']",0.0,L1,medium
t30,27_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,27_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,28_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,28_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,29_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,29_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,2_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,2_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,30_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,30_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,31_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,31_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,32_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,32_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,33_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,33_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,34_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,34_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,35_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,35_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,36_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,36_3,high prob,"['L2', 'L1']",0.125,L1,large
t30,37_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,37_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,38_2,high prob,"['L1', 'L2']",0.0,L2,large
t30,38_3,low prob,"['L1', 'L2']",0.0,L2,small
t30,39_2,low prob,"['L1', 'L2']",0.0,L1,medium
t30,39_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,3_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,3_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,40_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,40_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,41_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,41_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,42_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,42_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,43_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,43_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,44_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,44_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,45_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,45_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,46_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,46_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,47_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,47_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,48_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,48_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,49_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,49_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,4_1,low prob,"['L1', 'L2']",0.125,L1,large
t30,4_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,50_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,50_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,51_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,51_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,52_1,low prob,"['L1', 'L2']",0.0,L2,large
t30,52_2,high prob,"['L2', 'L1']",0.0,L2,large
t30,53_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,53_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,54_1,low prob,"['L1', 'R1P2', 'L2', 'R1P1']",0.0,L1,large
t30,54_3,high prob,"['L2', 'R1P2', 'R1P1', 'L1']",0.0,L1,large
t30,55_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,55_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,56_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,56_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,57_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,57_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,58_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,58_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,59_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,59_2,low prob,"['L1', 'L2']",0.0,L2,large
t30,5_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,5_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,60_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,60_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,61_2,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t30,61_3,high prob,"['L2', 'L1']",0.1111111111111111,L2,large
t30,62_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,62_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,63_1,low prob,"['R2P1', 'L1', 'R2P2', 'L2']",0.0,L1,large
t30,63_2,high prob,"['R2P1', 'L2', 'R2P2', 'L1']",0.0,L2,large
t30,64_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,64_2,low prob,"['L2', 'L1']",0.0,L2,large
t30,65_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,65_3,low prob,"['L2', 'L1']",0.0,L2,large
t30,66_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,66_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,67_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,67_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,68_1,low prob,"['L2', 'L1']",0.0,L1,base
t30,68_2,high prob,"['L1', 'L2']",0.0,L1,tiny
t30,69_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,69_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,6_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,6_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,70_1,low prob,"['R3P1', 'L2', 'R3P2', 'L1']",0.0,L1,large
t30,70_2,high prob,"['L1', 'R3P1', 'L2', 'R3P2']",0.0,L1,large
t30,71_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,71_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,72_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,72_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,73_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,73_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,74_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,74_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,75_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,75_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,76_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,76_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,77_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,77_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,78_2,high prob,"['L2', 'R1P1', 'L1', 'R1P2']",0.0,L1,large
t30,78_3,low prob,"['L2', 'R1P1', 'R1P2', 'L1']",0.0,L1,large
t30,79_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,79_3,low prob,"['L2', 'L1']",0.0,L1,base
t30,7_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,7_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,80_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,80_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,81_1,low prob,"['L1', 'L2']",0.0,L2,large
t30,81_2,high prob,"['L2', 'L1']",0.0,L1,medium
t30,82_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,82_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,83_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,83_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,84_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,84_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,85_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,85_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,86_2,low prob,"['L2', 'L1']",0.0,L1,large
t30,86_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,87_2,high prob,"['L2', 'L1']",0.0,L1,large
t30,87_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,88_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,88_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,89_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,89_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,8_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,8_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,90_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,90_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,91_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,91_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,92_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,92_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,93_2,low prob,"['L1', 'L2']",0.0,L1,large
t30,93_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,94_2,low prob,"['L1', 'L2']",0.1818181818181818,L1,large
t30,94_3,high prob,"['L1', 'L2']",0.0909090909090909,L1,large
t30,95_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,95_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,96_2,high prob,"['L1', 'L2']",0.0,L1,large
t30,96_3,low prob,"['L1', 'L2']",0.0,L1,large
t30,97_1,low prob,"['L2', 'L1']",0.0,L1,large
t30,97_3,high prob,"['L1', 'L2']",0.0,L1,large
t30,98_1,low prob,"['L1', 'L2']",0.0,L1,large
t30,98_3,high prob,"['L2', 'L1']",0.0,L1,large
t30,99_1,high prob,"['L1', 'L2']",0.0,L1,large
t30,99_3,low prob,"['L2', 'L1']",0.0,L1,large
t30,9_1,high prob,"['L2', 'L1']",0.0,L1,large
t30,9_3,low prob,"['L1', 'L2']",0.0,L1,medium
t31,100_2,low prob,"['L2', 'L1']",0.1,L1,large
t31,100_3,high prob,"['L2', 'L1']",0.0,L2,large
t31,10_1,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t31,10_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,11_2,high prob,"['L2', 'L1']",0.0,L2,small
t31,11_3,low prob,"['L2', 'L1']",0.1666666666666666,L1,large
t31,12_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,12_2,low prob,"['L2', 'L1']",0.0,L1,large
t31,13_1,low prob,"['L1', 'L2']",0.0,L1,large
t31,13_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,14_1,low prob,"['L1', 'L2']",0.0,L1,large
t31,14_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,15_2,high prob,"['L2', 'R2P1', 'R2P2', 'L1']",0.0,L1,large
t31,15_3,low prob,"['R2P1', 'L2', 'R2P2', 'L1']",0.0,L1,large
t31,16_1,low prob,"['L1', 'L2']",0.2222222222222222,L1,large
t31,16_2,high prob,"['L2', 'L1']",0.2222222222222222,L1,large
t31,17_2,high prob,"['L2', 'L1']",0.0,L1,base
t31,17_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,18_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,18_3,low prob,"['L1', 'L2']",0.0,L1,large
t31,19_1,low prob,"['L2', 'L1']",0.1428571428571428,L2,large
t31,19_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,1_1,high prob,"['L2', 'L1']",0.0,L2,large
t31,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t31,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t31,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,21_1,low prob,"['R3P2', 'L1', 'L2', 'R3P1']",0.0,L1,large
t31,21_3,high prob,"['L2', 'R3P2', 'R3P1', 'L1']",0.1,L1,large
t31,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,22_3,low prob,"['L2', 'L1']",0.6666666666666666,L1,large
t31,23_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,23_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,24_1,high prob,"['L1', 'L2']",0.0,L1,base
t31,24_2,low prob,"['L2', 'L1']",0.0,L1,large
t31,25_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,25_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,26_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,26_3,low prob,"['L2', 'L1']",0.2222222222222222,L1,base
t31,27_1,low prob,"['L1', 'L2']",0.0,L2,large
t31,27_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,28_2,high prob,"['L1', 'R1P2', 'R1P1', 'L2']",0.0,L1,large
t31,28_3,low prob,"['L1', 'R1P2', 'L2', 'R1P1']",0.0,R1P1,large
t31,29_1,low prob,"['L2', 'L1']",0.0,L1,large
t31,29_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,2_1,high prob,"['L2', 'L1']",0.0,L1,base
t31,2_3,low prob,"['L1', 'L2']",0.0,L1,small
t31,30_1,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t31,30_2,high prob,"['L1', 'L2']",0.4285714285714285,L1,large
t31,31_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,31_3,low prob,"['L1', 'L2']",0.0,L2,large
t31,32_1,high prob,"['L2', 'L1']",0.0,L2,large
t31,32_2,low prob,"['L1', 'L2']",0.0,L1,medium
t31,33_1,high prob,"['L2', 'R2P2', 'R2P1', 'L1']",0.0,L1,large
t31,33_2,low prob,"['R2P2', 'L1', 'L2', 'R2P1']",0.0,L2,large
t31,34_1,high prob,"['L2', 'R3P2', 'R3P1', 'L1']",0.0,L1,large
t31,34_2,low prob,"['L1', 'R3P2', 'R3P1', 'L2']",0.125,L2,medium
t31,35_1,low prob,"['L2', 'L1']",0.0,L1,large
t31,35_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,36_2,low prob,"['L1', 'L2']",0.0,L1,large
t31,36_3,high prob,"['L1', 'L2']",0.125,L2,large
t31,37_2,low prob,"['R4P2', 'L1', 'L2', 'R4P1']",0.125,L2,large
t31,37_3,high prob,"['R4P2', 'L1', 'R4P1', 'L2']",0.0,L1,large
t31,38_2,high prob,"['L2', 'L1']",0.0,L2,medium
t31,38_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,39_2,low prob,"['L2', 'R5P2', 'R5P1', 'L1']",0.2,R5P1,large
t31,39_3,high prob,"['L2', 'R5P2', 'L1', 'R5P1']",0.0,R5P2,large
t31,3_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,3_3,low prob,"['L1', 'L2']",0.0,L1,large
t31,40_1,high prob,"['L1', 'R6P1', 'R6P2', 'L2']",0.0,L1,large
t31,40_3,low prob,"['L2', 'R6P1', 'L1', 'R6P2']",0.1666666666666666,R6P1,large
t31,41_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,41_3,low prob,"['L2', 'L1']",0.2,L1,base
t31,42_1,high prob,"['L1', 'L2']",0.0,L1,base
t31,42_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,43_1,low prob,"['L1', 'L2']",0.125,L2,large
t31,43_2,high prob,"['L2', 'L1']",0.125,L2,large
t31,44_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,44_2,low prob,"['L2', 'L1']",0.0,L1,large
t31,45_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,45_2,low prob,"['L2', 'L1']",0.0,L1,small
t31,46_2,low prob,"['L2', 'L1']",0.0,L2,large
t31,46_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,47_2,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t31,47_3,low prob,"['L2', 'L1']",0.2222222222222222,L1,large
t31,48_2,low prob,"['L1', 'L2']",0.2,L1,large
t31,48_3,high prob,"['L1', 'L2']",0.2,L1,large
t31,49_2,high prob,"['R7P1', 'L1', 'R7P2', 'L2']",0.0,L1,large
t31,49_3,low prob,"['L1', 'R7P1', 'R7P2', 'L2']",0.0,L2,large
t31,4_1,low prob,"['L2', 'L1']",0.125,L1,large
t31,4_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,50_1,high prob,"['L2', 'L1']",0.0,L2,large
t31,50_2,low prob,"['L1', 'L2']",0.6,L2,large
t31,51_2,high prob,"['L1', 'L2']",0.125,L1,large
t31,51_3,low prob,"['L1', 'L2']",0.125,L1,large
t31,52_1,low prob,"['L2', 'L1']",0.1,L1,large
t31,52_2,high prob,"['L1', 'L2']",0.1,L1,large
t31,53_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,53_3,low prob,"['L1', 'L2']",0.0,L1,small
t31,54_1,low prob,"['L2', 'L1']",0.0,L2,base
t31,54_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,55_1,low prob,"['R1P1', 'L2', 'R1P2', 'L1']",0.0,L1,large
t31,55_2,high prob,"['R1P1', 'L1', 'R1P2', 'L2']",0.0,L1,medium
t31,56_1,high prob,"['R2P1', 'L2', 'R2P2', 'L1']",0.0,L1,large
t31,56_2,low prob,"['L1', 'R2P1', 'L2', 'R2P2']",0.0,L1,base
t31,57_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,57_3,low prob,"['L1', 'L2']",0.0,L1,large
t31,58_1,low prob,"['L1', 'L2']",0.14285714285714285,L1,base
t31,58_3,high prob,"['L2', 'L1']",0.2857142857142857,L2,medium
t31,59_1,high prob,"['R3P1', 'L1', 'R3P2', 'L2']",0.0,L1,large
t31,59_2,low prob,"['L2', 'R3P1', 'L1', 'R3P2']",0.0,L1,large
t31,5_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,5_2,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t31,60_1,low prob,"['L2', 'L1']",0.0,L1,medium
t31,60_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,61_2,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t31,61_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t31,62_1,low prob,"['L2', 'L1']",0.0,L1,large
t31,62_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,63_1,low prob,"['L2', 'L1']",0.0,L2,large
t31,63_2,high prob,"['L1', 'L2']",0.0,L2,large
t31,64_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,64_2,low prob,"['L1', 'L2']",0.0,L1,tiny
t31,65_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,65_3,low prob,"['L1', 'L2']",0.0,L1,large
t31,66_1,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t31,66_3,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t31,67_2,low prob,"['L1', 'L2']",0.0,L2,large
t31,67_3,high prob,"['L1', 'L2']",0.0,L2,large
t31,68_1,low prob,"['R4P2', 'L1', 'L2', 'R4P1']",0.0,L1,large
t31,68_2,high prob,"['R4P2', 'L2', 'L1', 'R4P1']",0.0,L1,large
t31,69_1,low prob,"['L1', 'L2']",0.0,L2,large
t31,69_3,high prob,"['L2', 'L1']",0.0,L1,medium
t31,6_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,6_2,low prob,"['L1', 'L2']",0.0,L1,large
t31,70_1,low prob,"['L1', 'L2']",0.0,L1,large
t31,70_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,71_1,high prob,"['L1', 'L2']",0.0,L2,small
t31,71_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,72_2,low prob,"['L2', 'R5P2', 'R5P1', 'L1']",0.0,L1,large
t31,72_3,high prob,"['R5P2', 'L2', 'R5P1', 'L1']",0.0,L1,large
t31,73_1,high prob,"['R6P2', 'L1', 'R6P1', 'L2']",0.0,L1,large
t31,73_2,low prob,"['L2', 'R6P2', 'L1', 'R6P1']",0.0,L1,large
t31,74_1,high prob,"['L1', 'R7P2', 'R7P1', 'L2']",0.0,L1,base
t31,74_3,low prob,"['R7P2', 'L2', 'R7P1', 'L1']",0.125,L1,large
t31,75_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,75_3,low prob,"['L2', 'L1']",0.125,L1,base
t31,76_1,low prob,"['L1', 'L2']",0.0,L1,large
t31,76_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,77_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,77_3,low prob,"['L2', 'L1']",0.0,L1,large
t31,78_2,high prob,"['L1', 'L2']",0.0,L2,large
t31,78_3,low prob,"['L1', 'L2']",0.3333333333333333,L1,large
t31,79_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,79_3,low prob,"['L1', 'L2']",0.2857142857142857,L1,base
t31,7_1,low prob,"['R1P2', 'L2', 'L1', 'R1P1']",0.0,R1P2,large
t31,7_3,high prob,"['L1', 'R1P2', 'L2', 'R1P1']",0.0,L1,large
t31,80_1,high prob,"['L2', 'R1P2', 'R1P1', 'L1']",0.0,L1,large
t31,80_2,low prob,"['R1P2', 'L1', 'L2', 'R1P1']",0.0,L2,large
t31,81_1,low prob,"['L2', 'L1']",0.125,L1,large
t31,81_2,high prob,"['L1', 'L2']",0.25,L1,large
t31,82_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,82_3,low prob,"['L1', 'L2']",0.0,L1,large
t31,83_2,low prob,"['L1', 'L2']",0.0,L2,large
t31,83_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,84_1,low prob,"['L2', 'L1']",0.0,L1,large
t31,84_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,85_1,low prob,"['L2', 'L1']",0.0,L1,large
t31,85_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,86_2,low prob,"['L1', 'L2']",0.0,L1,large
t31,86_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,87_2,high prob,"['L1', 'L2']",0.0,L1,large
t31,87_3,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t31,88_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,88_2,low prob,"['L2', 'L1']",0.0,L1,large
t31,89_2,low prob,"['R2P2', 'L2', 'L1', 'R2P1']",0.0,R2P2,medium
t31,89_3,high prob,"['R2P2', 'L2', 'R2P1', 'L1']",0.0,L1,large
t31,8_1,low prob,"['L1', 'L2']",0.0,L1,base
t31,8_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,90_1,low prob,"['L1', 'L2']",0.125,L2,large
t31,90_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,91_1,low prob,"['L1', 'L2']",0.5,L1,medium
t31,91_2,high prob,"['L2', 'L1']",0.0,L1,large
t31,92_2,low prob,"['L2', 'L1']",0.0,L1,large
t31,92_3,high prob,"['L2', 'L1']",0.0,L2,medium
t31,93_2,low prob,"['L2', 'L1']",0.0,L2,large
t31,93_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,94_2,low prob,"['L2', 'L1']",0.1818181818181818,L1,large
t31,94_3,high prob,"['L2', 'L1']",0.0909090909090909,L1,large
t31,95_1,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t31,95_3,high prob,"['L2', 'L1']",0.2222222222222222,L1,large
t31,96_2,high prob,"['L2', 'L1']",0.125,L1,large
t31,96_3,low prob,"['L2', 'L1']",0.0,L1,medium
t31,97_1,low prob,"['L1', 'L2']",0.0,L1,tiny
t31,97_3,high prob,"['L2', 'L1']",0.0,L1,large
t31,98_1,low prob,"['L2', 'L1']",0.0,L2,small
t31,98_3,high prob,"['L1', 'L2']",0.0,L1,large
t31,99_1,high prob,"['L2', 'L1']",0.0,L1,large
t31,99_3,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t31,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t31,9_3,low prob,"['L2', 'L1']",0.1666666666666666,L1,large
t32,100_2,low prob,"['L2', 'L1']",0.0,L1,large
t32,100_3,high prob,"['L2', 'L1']",0.0,L1,large
t32,10_1,low prob,"['L2', 'L1']",0.0,L2,small
t32,10_3,high prob,"['L1', 'L2']",0.0,L1,large
t32,11_2,high prob,"['L1', 'L2']",0.1666666666666666,L1,large
t32,11_3,low prob,"['L1', 'L2']",0.0,L2,tiny
t32,12_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,12_2,low prob,"['L1', 'L2']",0.0,L1,large
t32,13_1,low prob,"['L2', 'L1']",0.0,L1,large
t32,13_3,high prob,"['L1', 'L2']",0.0,L1,large
t32,14_1,low prob,"['L2', 'L1']",0.0,L2,medium
t32,14_2,high prob,"['L1', 'L2']",0.0,L2,base
t32,15_2,high prob,"['L1', 'L2']",0.0,L1,large
t32,15_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,16_1,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t32,16_2,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t32,17_2,high prob,"['L1', 'L2']",0.0,L1,large
t32,17_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,18_1,high prob,"['L1', 'L2']",0.0,L1,large
t32,18_3,low prob,"['L2', 'L1']",0.0,L1,medium
t32,19_1,low prob,"['L1', 'L2']",0.0,L2,large
t32,19_3,high prob,"['L2', 'L1']",0.0,L1,large
t32,1_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t32,20_1,low prob,"['L2', 'L1']",0.0,L1,large
t32,20_3,high prob,"['L1', 'L2']",0.0,L1,large
t32,21_1,low prob,"['L2', 'L1']",0.0,L1,large
t32,21_3,high prob,"['L1', 'L2']",0.0,L1,large
t32,22_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,22_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,23_2,high prob,"['L1', 'L2']",0.0,L1,large
t32,23_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,24_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,24_2,low prob,"['L1', 'L2']",0.125,L1,large
t32,25_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,25_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,26_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,26_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,27_1,low prob,"['L2', 'L1']",0.0,L1,large
t32,27_3,high prob,"['L1', 'L2']",0.0,L1,large
t32,28_2,high prob,"['L2', 'L1']",0.0,L1,large
t32,28_3,low prob,"['L2', 'L1']",0.0,L1,large
t32,29_1,low prob,"['L1', 'L2']",0.0,L1,large
t32,29_2,high prob,"['L2', 'L1']",0.0,L1,large
t32,2_1,high prob,"['L2', 'L1']",0.0,L1,large
t32,2_3,low prob,"['L1', 'L2']",0.0,L1,large
t32,30_1,low prob,"['L1', 'L2']",0.0,L1,large
t32,30_2,high prob,"['L2', 'L1']",0.0,L1,large
t32,31_2,high prob,"['L2', 'L1']",0.0,L1,large
t32,31_3,low prob,"['L2', 'L1']",0.0,L1,large
t32,32_1,high prob,"['L1', 'L2']",0.0,L2,large
t32,32_2,low prob,"['L2', 'L1']",0.0,L1,large
t32,33_1,high prob,"['L1', 'L2']",0.0,L1,large
t32,33_2,low prob,"['L2', 'L1']",0.0,L1,large
